,business_id,latitude,longitude,review_count,stars,is_open,pos_reviews
4128,t7psd5uRy5NpadoONmTY7w,43.6515273648,-79.3786520829,27,3.5,1,25
4129,xYcB-0g2nED-DMgHOSgsiQ,43.6418427551,-79.4120990201,6,3.0,0,4
4130,9pWzjhdrPgsZEmF7-QOaIQ,43.6564404,-79.37684,176,4.0,0,167
4132,p7alZQ6Nb5tb9U2vgfogHw,43.6433569,-79.4062648,12,3.0,0,10
4133,FZ67u0gpFwM9i0NFTLmqyQ,43.6289467,-79.3944199,13,4.5,1,13
4136,UivDzG-AWhcfX-ADpg3Riw,43.6722503,-79.3778237,66,3.5,1,62
4140,a4b09m2PdOYhAA_m26Bb3w,43.6491819,-79.4834832,8,3.0,1,5
4142,iDv99zgwiLqqaoXV6BLbDw,43.6698280151,-79.4830118492,8,4.5,1,6
4144,_rHrlpUfQy7zqslynaBApQ,43.6433465798,-79.4052023949,17,4.5,1,17
4145,hPXR-Bi8U-uz6TUViqmGpg,43.8229828,-79.3063932,469,4.5,1,465
4147,z0aWOd6qb3pUy3wwfkKR4g,43.6501306,-79.3904119,6,4.0,0,6
4148,pFiHYTqH5t9cWqYN-NbQ-w,43.8097802905,-79.2694369155,3,1.0,1,0
4149,2mI0FdapwN54m2NBI21G-g,43.6575248137,-79.3840087895,26,2.5,0,15
4152,j97PtHlFcx7jhmV_1eQdtw,43.6417862,-79.4471435,12,4.0,1,12
4154,QFD-feElC5BnA4fbuChtIg,43.6616606,-79.3833327,37,3.0,0,23
4155,fO8xuUFcXPUbXBS0Wm72QQ,43.6852646,-79.3154627,7,3.0,1,5
4156,ATaDg2kdS9GTln1-tS6iIw,43.7956884,-79.4192082,186,4.5,1,184
4158,v-2vZKrozNOLX3-DsrjnPg,43.6737991,-79.396321,19,4.0,0,18
4159,ryLrmvr-GJsDm_c7ScHewg,43.6879062,-79.3947617,6,4.0,0,6
4161,YH_-5LGif2oRj6ax8gENpQ,43.6588089,-79.3909892,23,2.5,1,15
4162,LAn2cS9zOX54OPtj8W97XQ,43.7053841,-79.4065686,5,2.0,0,3
4164,6-u0uom4XEt42TfJBnDI8g,43.6677104,-79.3857339,17,3.5,0,15
4168,5b5TwqnAKxiLk16PN9bO_A,43.6498046,-79.4225229,3,1.5,1,1
4169,rmfbHrbb17CV_wlbLsJmYQ,43.7766266,-79.4141259,19,4.0,1,18
4170,VnTKMU-yGiFvohMQy-Q9RQ,43.6464132,-79.3958739,123,4.0,0,117
4171,hAhvkwAjzvuzxrfu4XI_PA,43.6565061439,-79.3778019016,59,2.5,1,34
4173,4JpCnD2mzNYGWHrvxodq2A,43.6699048,-79.4650587,4,5.0,1,4
4175,afc3QwjxDI79Rglr5jYqMA,43.6500837,-79.480012,6,3.5,0,6
4176,zsgvTFimYf4stONAJOyePw,43.6831351,-79.4199253,10,3.5,1,8
4178,3OLyQAlAYAC0Amnr5aO81Q,43.6097787,-79.560642,3,3.0,1,3
4179,CgtLpRLRRKpw5nTvWxlRWQ,43.639115,-79.4442339,57,4.5,1,53
4180,SYGoFUdLLPyh1lZ9_nwOUA,43.6486323184,-79.3825163762,44,3.5,1,41
4181,-Ipm_8YXj9UoNNHagCvsNg,43.7864595229,-79.3288924545,222,4.0,1,208
4184,OyGVzgBL6W7SJOE046pecA,43.70494,-79.3886077,23,3.5,1,18
4186,fe6YW5wLAeWQBATPf494DQ,43.6376269,-79.393259,37,4.0,1,33
4187,hR6C90yCRMujQqb4m4HVWA,43.6854961,-79.3150352,24,4.5,1,24
4190,wFTUOOJ_0quggjgXOpP7DA,43.768141,-79.227599,14,4.5,1,14
4191,CISwejdbG96MIv1nndQ3Ng,43.752894119,-79.4515891001,4,4.0,0,4
4192,WTi4ZE99EGuoI3P27vpH8g,43.6491064981,-79.3934956921,117,3.5,1,97
4193,qNcq6m92esyg1I6Wbych8A,43.6402671,-79.3910061,3,2.0,1,2
4194,cYghopEOs_0c4xbOKk71WQ,43.6708305,-79.2954983,3,2.5,1,1
4196,EFSrUiPzbKgQd73xru73MQ,43.6704433,-79.3872358,4,3.5,0,3
4198,VADsDteqi8ac5-egcloI3w,43.7672739,-79.4747079,3,2.5,0,2
4199,IqHfhTA-yLrJyTMI0nEKfg,43.6528741,-79.3976261,3,5.0,1,3
4200,F3oGsG2kGPb343_M93mgEw,43.729347,-79.403076,18,4.5,1,18
4201,mjABbPeuEn8qu9oedw190g,43.6482879,-79.3952335,3,3.5,0,3
4202,EwHgw3rDJiqU3XDJvcpR8w,43.7090378,-79.295739,6,2.5,1,3
4206,85Q-pyjmbnUn7f5OJTe6kg,43.6195906,-79.550246,10,4.0,1,7
4207,PFLnr1C9K9FHQc-GOvtnHQ,43.6560204,-79.4113292,18,4.5,1,16
4208,LXpHtaR1mSgoopDd5dKlEA,43.6296356403,-79.4101742501,3,2.5,1,1
4213,eWypg4Z9zCe66doPZf9Qjg,43.6718824,-79.3784042,6,3.0,1,4
4214,zCqpHq-eDSRqXn9VBtoVcQ,43.702178,-79.3971311,11,4.0,0,10
4215,C3PVq7UpeHd6nz1_e-AtkA,43.655787,-79.41173,159,3.5,1,145
4218,vqYCZseV9WqasZnO-iSQtg,43.7279574,-79.4031537,36,4.0,1,35
4219,Ykn6eHLY8vPHuUH7UQrvxw,43.68842,-79.39351,4,3.0,1,3
4220,zIyqiWYKrCvAdGeWXXBxFw,43.6722183706,-79.2897816777,32,4.0,1,29
4225,5EvUIR4IzCWUOm0PsUZXjA,43.6594191,-79.4380039,4,3.0,0,4
4227,YI4MTduy3fhKNtn2piOyow,43.7913985,-79.366115,18,3.0,0,14
4230,fHHQ9s6wWPkTMyNVq-0SHQ,43.6496512778,-79.3836130493,25,4.0,1,25
4231,5hF2L6XY6CMOdkZltpFaHg,43.6366612,-79.4365445,13,3.0,1,6
4232,M_fzy4_KslKoXeyZ022Z8g,43.6546135705,-79.3986288831,147,3.5,1,124
4233,LAAl7t-Ma93BkRzSPDqvgw,43.6628221912,-79.402786754,13,4.0,0,12
4234,khdG2uVwuYPRC2mYp3Nm_w,43.6866783,-79.348088,6,3.0,0,4
4236,IUtjbbqQ6jUSi4t2jjgYRA,43.677638,-79.3500979,93,4.0,1,80
4239,Tnb6PrHLSpNqmCiIMsu7cA,43.6443364,-79.383625,16,4.0,1,15
4240,oUE9RDKKhb3RZPA8EQRJDw,43.6550303,-79.3863551,76,3.0,1,61
4244,wrbF8GuuXY5hNj8AeiOulg,43.7063972,-79.309937,15,5.0,1,15
4245,8nne2Ju1jpdpYRbUdExpZw,43.7402279926,-79.5127934217,5,3.0,0,5
4246,3fBpHfOk7XYH3iVI5CQpwA,43.6388865,-79.380352,25,3.5,1,25
4250,KBQcNy9k9G8_a5WtrVGH8w,43.6462375,-79.4101836,36,3.0,0,28
4251,dvOW0RTqmwQTB_ZmNm2Wag,43.658858,-79.351374,20,4.0,0,17
4252,HML9ElO3X20nYOX_l8mwBg,43.7517056,-79.2615008,3,4.5,1,3
4253,IhZnvcmy_3qewjaFT_CImA,43.7806222,-79.2978768,15,4.5,0,15
4254,c-Jxth7pZfPqsWwBQ7sn1Q,43.7334567708,-79.404206872,110,3.5,1,88
4255,_Erx5QMUj8TdMT31tzAXSg,43.7699881,-79.4128243,19,3.5,1,16
4256,kfUJML_Mkjme6tmJTvkFKg,43.6389972833,-79.4276376881,3,3.5,1,0
4259,KBUjHejDR4Ttsx8TcqWENQ,43.6641195,-79.4158477,82,4.0,1,79
4263,boHc9QLqfh2dDmAS9lVeeg,43.7957861663,-79.4218826294,3,2.5,1,1
4264,ZUOLbW_wT1d12Dzyx48CFg,43.6413203,-79.447091,3,3.5,0,3
4270,KmrSAy80bJQHQ2Z9oQ5xTA,43.6502379,-79.3892903,15,3.5,0,13
4273,8E7WPKcrBv3BkiSQkHIYqg,43.6637783615,-79.391808746,15,4.0,0,13
4274,gaSP19bI-CJZ-yRA4lvoUw,43.6550859,-79.4128022,81,2.5,0,48
4276,zWVGT1UptltVVIc4DX9D1Q,43.6492549,-79.3954933,12,4.0,1,11
4278,HudCKBs3crW5mjaD7Y89gQ,43.6502503,-79.4812402,59,4.0,0,58
4280,YQYKMPLqJxFzWZlSRTM74w,43.7734425,-79.414276,16,2.0,0,11
4281,5U0MEXJ7FSlPc1C0hCTSFQ,43.639947,-79.3973436,27,4.0,0,22
4282,p8_VUDYzBpaD9v_C471bxw,43.6492034,-79.3727345,42,3.0,1,27
4283,emIpCWPxCdyuGtjVIK0LEg,43.6537184,-79.3909035,9,3.0,0,8
4284,znu3EN7tDFIXmiTwKvX1Ow,43.6557916,-79.4556178,52,4.0,1,47
4286,Nq0UHjD_cKW9UbIJplQf_g,43.6541714,-79.4015556,138,4.5,1,131
4287,8yaxpX9sz6CjLu5v9GtlyA,43.6552725,-79.4163998,10,3.0,1,6
4289,XOXfx8q0lYk6xsbMixIIeQ,43.6490516,-79.3717741,13,3.0,1,8
4291,baRd6otoSKiLKexfoyKWbg,43.8197999,-79.2615326,8,3.5,0,7
4292,XzcsiRjOYxnMJVrGhyWpwg,43.7040617,-79.3887131,9,2.0,0,2
4294,yU4zevCwPAQIMb73smTHog,43.7738286,-79.4920948,85,4.0,1,77
4296,GYbPg7tSHV6v9iByI_UVzw,43.6595604,-79.3468194,4,3.0,0,3
4298,t1sM7cpqeAJXBoFWnc_85w,43.665349,-79.3528701,6,4.0,1,6
4300,6AeBlimS00y7CdhuhjpjRg,43.6499340772,-79.4377331436,12,4.5,1,12
4301,7EqkRajdFeau_Ohlb3TFhw,43.7105159362,-79.3984977363,4,3.5,1,3
4302,vmQKPYE46edrPQDc1vBMDA,43.6804889,-79.3375786,14,4.0,1,13
4304,jHtow_B4THxLgMCSf8bEvA,43.6726958,-79.3194861,10,5.0,1,10
4305,UrwT3kZ4a5goju2NVf5XwA,43.665244,-79.4094163,13,3.0,1,8
4306,ZtNhshv5ofqivOGiCslqTw,43.7632291,-79.4109741,30,4.0,1,27
4307,7jOPbfLlwjFgVFrGetZEUQ,43.679804,-79.3413499,3,3.5,0,3
4309,4EHm8WnFG-AbRpK7w6UEvg,43.6557137989,-79.3841209247,75,3.5,1,65
4310,KMGWYDa4Y3VAnCrHHzAHWQ,43.660992,-79.3782773,3,5.0,1,2
4311,y2QENZ0Rre4EOveD0iFpBQ,43.6458589,-79.3878302,6,4.0,0,6
4313,Yqu3km0WcFRdUdrKan-LZA,43.6559958,-79.3928937,80,3.5,1,72
4317,suXTeO_i_WCA4Qhq7LDOnQ,43.6388865,-79.380352,11,2.5,1,8
4318,ykbE9NjULx_byOnNtXJilw,43.6557576,-79.3638181,9,3.5,0,8
4319,6oCGd0Pn-xnGDcmPJGpXpw,43.7261971,-79.3432993,50,3.5,1,42
4324,gteA1_bDN-spzeiJmaBizg,43.6579658916,-79.3778977543,6,2.5,1,2
4325,JMiaNitMzMbJm6Kh0RbT5A,43.646954,-79.382159,686,4.0,1,650
4326,1ojeNI9mlgKku1qMRpuMOA,43.806776,-79.2216764,4,3.5,1,4
4327,n-zs5Cxn8MeSVPtodzvqIg,43.6544414,-79.3908854,41,4.0,1,38
4328,XmfiEDGV1V1mqeEP7SurTg,43.6494871,-79.4230537,86,4.0,1,81
4330,LBHYAEi8GvbSj6GQ54bA4w,43.701107,-79.510939,7,2.5,1,4
4331,XMJAeXBHETtUhvldZC52CQ,43.6820658457,-79.3290362995,14,3.5,1,11
4335,V-aweI6rrw8d6MfG1lAPjw,43.7146088321,-79.5687001463,6,4.0,1,5
4337,uHGXcZ7Tydcg3HZ74S7Efg,43.6465919,-79.3812685,42,3.5,1,38
4341,Ze8sbET3VG5qFPQOOObiLg,43.8304733993,-79.2758379493,3,2.5,1,1
4343,AP9vhzzu0H-ZOxyEStlegQ,43.6490049,-79.4846163,20,3.5,0,18
4344,rDSe05sxgfjcIRzaBFH4xg,43.6638646,-79.4179249,54,3.0,1,43
4345,HQ9pQM_ue_bMLnkwoSZ80w,43.8350234,-79.250859,5,4.0,0,4
4346,emXQlQykTqiFRDVhlmm0xg,43.6536611,-79.4266704,21,3.5,1,17
4347,QVeAZXzl9i7mdMcxI5DVfw,43.6495361,-79.3777767,17,3.0,1,12
4349,-tNRoUbkNEGKr2920PE_Vw,43.6633580757,-79.4185703357,4,4.0,1,4
4353,K6XIGkyk7-fuOQtA8i7p6A,43.6504424511,-79.3584427521,474,3.5,1,378
4354,iag9doh7K0fasIUmGnm90g,43.8245265,-79.3033537,15,2.0,0,7
4355,VgG6x5tfIcPmadoE5FikPw,43.669176,-79.3024474,4,3.0,0,2
4357,R8OZCdiGzYm2Jq4-lPHbtg,43.7072693,-79.3996009,3,1.5,1,0
4358,6OjTmyaQqiV-tj1Ncy1jnA,43.6133065287,-79.4893259621,3,3.0,0,2
4359,webM3oChwDCkzZEmjrSeHQ,43.6695736876,-79.3823492115,56,3.5,1,51
4360,KhRaEtZE9ulx6qdm5L475w,43.6541354,-79.3929365,12,3.5,0,10
4361,EswKVP74LXou2F4wyavNUQ,43.6450012,-79.3960233,53,3.5,0,48
4364,UDRI5-ogXgh2AhAQK26b6Q,43.6458476,-79.4102754,6,2.5,0,4
4365,Du5cgsflWQFYdUUlWMuVGg,43.6596956,-79.3462869,37,2.5,0,33
4369,gaW2yftYku0xmkc9bmCjJg,43.7046097,-79.3749123,5,3.0,1,3
4371,eQ7qWMbitwwuquILXYDXlw,43.6456374,-79.5210644,6,3.5,1,4
4375,EIKurJ0CUXJ2sDs900Lb4Q,43.6739900481,-79.4698298828,22,3.5,1,18
4376,mUGDDv2j1qIzbh1JsAoBGQ,43.6893066,-79.2955409,76,3.5,1,69
4377,dmO8vPmd3LDuYy-e1yWNeQ,43.64842,-79.3819,4,3.0,0,4
4378,jF3sWSqa-6TyROZgSUGrIw,43.6482126,-79.3890949,62,3.0,1,37
4380,B_L1YVZN4C9dhap2Tn_jtg,43.6543789981,-79.4231938943,18,2.5,1,10
4382,rAge1m9u3SmuY0-KrQCAUw,43.6651725,-79.4103714,13,3.5,0,9
4383,9yxHYyXMHjh7LpoolJiH9w,43.6488258,-79.4498828,16,4.0,0,13
4384,_zTW9DhfQxU7HaVAu-Tsmg,43.6462052292,-79.4094560326,56,4.0,1,53
4385,NHN1TrCENIyQoVA77phjwA,43.6497563,-79.4295439,12,4.5,1,12
4386,YZHOLWQ36dbDwI78pRmaTw,43.8214476,-79.2468456,5,3.5,0,4
4387,arDp3i7B_ULDsbZcYk_57A,43.6405873,-79.4365725,54,4.0,1,46
4389,t_OE7pddZoutbRtq1Pd6bg,43.6383296,-79.4211346,57,3.5,1,51
4392,luJ2N0iMnfmqmj4ksl58HA,43.6652249,-79.4114287,6,2.5,1,2
4393,8khf7GYXdRg4Xtp5tlkGkQ,43.7877683851,-79.3297133621,60,4.0,1,49
4394,gKm9tqQe88l-L9RnEyr9hg,43.6430341,-79.5342349,4,3.0,0,4
4396,OChz_kwP0OUkx2qh_n9I7w,43.6750659,-79.4066496,3,3.0,0,2
4399,vBGfITg_FEkFYMQwNagbBA,43.6487506474,-79.6047755541,16,4.5,0,16
4400,bLNbyxYP9WFZ2K-kt7tmTQ,43.6674577,-79.3822142,7,4.5,1,5
4402,PM5vkmr8FqOIWE0pe3C2Fw,43.6535518,-79.3956639,121,3.5,0,84
4403,p9azPSLFqqVXMLxezgWxyQ,43.6467858,-79.5141071,3,4.5,1,3
4405,cqIPDUx8rB2LGN8Ea4F0Tw,43.7060086,-79.3893395,13,4.0,1,12
4406,F2-3LtOzGAkUqeCky2xGrA,43.8086400827,-79.2694935112,3,3.0,1,2
4407,rx1KCx0BzEp6RSOegke65g,43.6669673,-79.4033819,22,3.0,1,16
4408,SZldZinCvCRE6u92q0u0cA,43.7001012,-79.4291892,33,2.5,1,20
4409,fIBrbhvU9T2PZuch_wBK_g,43.7314258,-79.4194594,7,3.5,1,5
4410,fJruVPprYx5nbRe6UbwIvA,43.7302042,-79.4032923,4,4.0,0,3
4415,gJoI01JRcTXCkgPNthLVBg,43.7742323,-79.1841061,3,2.0,0,2
4416,hrrPxT846kLGs7ehEtLmRg,43.6653639,-79.3681704,43,4.0,1,39
4418,EXW-sodgyshlS9E_d325Pw,43.658897,-79.383798,10,4.5,1,10
4419,BpJlQ1yJKSL_hMSlm1dKHQ,43.685337,-79.362741,27,3.0,0,21
4420,zfQ855VX3SMA_54oVSN5Cw,43.6538341,-79.4015484,361,4.5,1,353
4422,ju9Hf3E-HQ557mEmJP_tCA,43.64723,-79.4197899,3,5.0,1,3
4424,lbdW9Ex2xjYbVJaHgWwe7A,43.6530506,-79.3968456,3,1.5,1,2
4425,wNL_e37flI29_nNVU3fVKQ,43.6473636968,-79.3899427609,5,5.0,0,5
4429,c1A0vzAyQ7TLIgcoTlUMyA,43.6699878,-79.3898554,12,3.5,1,11
4431,bjkGcXq-mFnQohq9T2mdHQ,43.6455372,-79.3942406,20,2.5,0,15
4432,eUjDWzbQ6eLZy0uELEOa9Q,43.6507412,-79.3580174,61,3.5,0,54
4434,JfF1D9SWwsKqoWsVpT-6Zg,43.679173,-79.3430038,16,3.0,1,11
4435,PPubJ0Nre_VIody7aj_ALg,43.6607028,-79.4001796,11,4.0,0,10
4436,h72pAwJJUMeZ3J-JCoRfbw,43.6515112,-79.3677665,55,3.5,0,47
4439,3XUmcXMoToEFNJQ7gp5UYQ,43.6466472975,-79.3966018036,9,2.5,1,6
4442,pE8vZ4zu47dUgIM4IaRxRQ,43.6391236326,-79.3981253388,8,4.0,0,7
4443,dVkQImhIn-9BgYnm1yCUKA,43.6548651,-79.4033257,86,3.5,1,67
4445,Ghg5fh8Md8Hd6_vnoQj_oQ,43.7732164,-79.3326493,12,3.0,1,6
4446,AakkkTuGZA2KBodKi2_u8A,43.6496743,-79.4351157,63,3.5,1,50
4447,nTG85iVHPdLFAdjb6JCjig,43.7872946,-79.4171501,4,5.0,0,4
4449,IPV-KGMLNvl3WRn1rFpk6w,43.678934,-79.3907966,33,4.0,1,32
4451,27vF5LESbv4kFQfHZUDCnw,43.641465,-79.433149,71,4.0,1,66
4454,VgMoGrMFmS_6kvsE0Obxbg,43.6802424,-79.3910086,3,3.0,0,3
4455,Y4zarntQw_TQThJ1SfozPA,43.6546487,-79.4016876,4,3.0,1,4
4458,zqjcp1VwY8WNtiwTvFL1Rw,43.6476464,-79.383028,29,3.5,1,23
4461,tZnSodhPwNr4bzrwJ1CSbw,43.6641249,-79.4118861,151,4.0,0,141
4462,sEAKw3MZkER1u_1fzIeD3g,43.7643256,-79.4113107515,30,4.5,1,30
4464,EOugEwUv8JXT6hXeiG8zoQ,43.6537169,-79.3950274,5,3.0,0,5
4466,LHt5Czj7B4rspfOuuxKjwQ,43.679352,-79.3416591,25,3.5,1,22
4468,SJJlpzpcL09Qdjr5MaKAWA,43.6461886,-79.38248,15,3.0,1,11
4469,HgL6gGEGoAUBKGrT6BXU4Q,43.6536138,-79.398664,171,3.0,0,149
4471,-G7bby_wc7qEKTV31ufDcA,43.783954,-79.472774,5,4.0,0,4
4472,ZCYCNWA98718SZ0A4bHD7A,43.8067504,-79.2888581,181,3.5,1,163
4474,teDbCTDdgICtC-pSTzCBAA,43.8049035,-79.2880558,47,3.0,1,39
4476,KpFgHrxoVOiwfpR0f5KXUA,43.5951988,-79.5302858,127,4.0,1,113
4477,naakYi_VGjcAGE-ZTprWCA,43.7512433,-79.5520022,5,3.0,1,3
4479,hSep-C-1JSC8c_8tR96etQ,43.6894573,-79.3950643,5,3.0,0,4
4483,lRsg1OwxUpWsbi2eol22dg,43.6551428713,-79.398580268,4,4.0,1,4
4485,jz9tXNe5O06MTe2UdnaalA,43.796386,-79.318662,16,3.0,1,10
4486,iCBpxwx6kWJRcbVOqXkYyA,43.6389545,-79.3851695,9,2.0,0,4
4487,S0kSNTst3TRWn3NbE0eGSA,43.6443769,-79.4184651,37,4.5,1,37
4488,gloqawubcoXctPYWva6GCw,43.6600690627,-79.3839020571,7,3.5,0,7
4490,lJ0_Xl6aDdfvnbTvLIy9Yw,43.7323148,-79.4042497,3,3.0,0,2
4493,7MDdAviGdCmEycKwAPEkMA,43.6546487,-79.4016876,70,4.5,1,65
4494,w4Veuk2pkyBSdCUi32DU3A,43.6688692,-79.4833112,12,4.5,1,12
4495,lUIKCofKNVMluW0LAw1eEQ,43.7993396,-79.3066353,26,3.5,1,22
4499,O5_CKNQOmtRHY_CjOB6XYA,43.6736249,-79.2821106,70,4.0,1,65
4500,XVjL4kyX_XJcJwf9b2np5w,43.6511454,-79.4772579,14,3.0,1,9
4502,DjsGk0JjkDcysHaiIkKFCw,43.6497875,-79.3970569,3,4.0,1,3
4503,T2m0o8a4Wo_dvH7ShaVVUg,43.6618666,-79.3864927,33,4.0,1,33
4505,wPxQQbwXfqnJEMirpwcPnw,43.7008781042,-79.5193493081,4,3.5,0,2
4507,FkJTuuqeJL4jHi2FojX_fg,43.6481427,-79.3866412,162,3.5,1,147
4508,ruR-mrEaNbFJGnM-WCbcgg,43.70055,-79.4287204,65,4.0,1,64
4509,Q2ZNaN3p8s_-XXjBWyY2qA,43.6500521788,-79.3857424105,217,3.5,1,189
4511,We_Fci0vsWOekpAVIXKpSA,43.6490287,-79.3838042,16,3.0,1,12
4512,E3fK-R2ShkZc6tIta_3pbw,43.6825798,-79.464746,15,4.5,1,14
4513,grmdcTqmUph_mi8rhTSuzw,43.6599274,-79.3886569,3,1.0,1,1
4517,6Z_y4jjQJKr61BVcgdZF4A,43.6475456,-79.4493992,7,4.5,0,7
4522,LbuG9NOlldEfMkCi9BiVAg,43.78794,-79.269838,6,3.5,0,5
4524,-iyyNb7ygeWB5kob28H8eA,43.6544888,-79.4008307,56,3.5,0,54
4528,MdxMiFVRKvYdbna9oUEPZg,43.6596436799,-79.3283003569,16,4.0,1,11
4534,3sDBwCMVU3lwRLZdHJXSBw,43.6551719,-79.40207,10,4.0,1,10
4535,Ommd1rfNPVKPL0KIfl75lQ,43.6484284941,-79.3798020344,4,4.0,0,4
4537,WGpgb6L3knlJctBOABYHQA,43.6680405,-79.4035016,11,2.0,1,5
4538,cRQCPnhzfgFaiJUCWWAI5A,43.6625399977,-79.4705351946,4,3.0,0,3
4540,YSUcHqlKMPHHJ_cTrqtNrA,43.6485301,-79.3753451,87,3.0,1,67
4542,ES8JP18I4sz72HEAWjk_KQ,43.7056914,-79.375337,19,2.5,0,8
4543,jnx6lEnHd3SeDNeRn87lvA,43.6552211,-79.4134057,8,3.5,0,7
4544,OzhQsMgVIBBYWJtaVIGScg,43.6541957,-79.3910112,16,3.0,1,13
4545,az96D46s3o6e4bvjIX_R-Q,43.655765,-79.3643432,32,3.0,1,24
4546,xOUd1W3MmyHXnbr3DxDwqg,43.6865959,-79.3098439,10,1.0,1,2
4547,Jm_R0IhwFlfCAV3Fk6NTWg,43.652795187,-79.3990259736,18,4.0,1,16
4548,x7V4wx8O_5EWP1SacNtWSQ,43.6704386456,-79.3827232839,31,3.0,1,24
4549,25FyskdwKZdy5ODDc2yH5g,43.670321,-79.3882739,5,3.0,0,3
4550,Jmay78aOzmyWHkpviqUEGA,43.6678849,-79.4280907,81,4.0,1,74
4551,1CgVIMgnvGKdVkkAXQlsWg,43.6538193681,-79.3979744241,37,3.5,1,33
4552,sGcFkDJx5PUY03TI_qsV1w,43.7284177,-79.4183041,3,3.5,0,3
4553,SA7NjDkzdaJxUjKvX9_gpA,43.6897032,-79.2942628,22,4.5,0,19
4554,toYzcHwL9ueu1cPfjnAL9A,43.6388697,-79.3988715,41,3.0,1,25
4555,0fhaHYT_NR2_qB3DIC2i_Q,43.6587236,-79.382272,41,4.0,1,37
4556,P5NfFdOUSyhEjbMlfnxPpA,43.7045112,-79.4921188,21,2.5,1,14
4557,HyOH2JvzQGKKns6BSZ8lHw,43.7086263,-79.3989537,12,3.5,0,11
4558,UCxymHKMFJ9JhUHuC2HzpA,43.6494704,-79.3863339,67,4.0,0,63
4560,JXPbwc0LkEJxQstYgb84Zw,43.649244373,-79.4209552556,8,4.5,1,8
4561,yaWLdpQTShR4fZcAjssKMQ,43.638783,-79.385028,32,3.5,0,30
4562,UGhkyixEmvmh5chgb4VshA,43.6513202,-79.3675747,13,2.0,0,11
4566,z2FpSjUPaIdJirVawTdMQA,43.6462547,-79.4196935,5,4.0,0,5
4568,eMP3ffj6Zr7o3tY2G6EgSQ,43.6554165,-79.4129672,6,2.0,0,2
4569,YQ_z9iDgdNjwJhZ-owHSjA,43.6742442,-79.3966891,6,3.0,1,3
4570,2xw-Ksu9b2jDYlZaApXcBA,43.6391995,-79.3855473,204,4.0,1,180
4573,bebSq0oaQdgPX4tAPkgDlw,43.6695636,-79.3855593,89,4.5,1,82
4574,66Wk7BHkijZKQmrOnupzhg,43.6546069,-79.3788631,3,2.5,1,2
4577,N1mOvbqAiSGKM1_YoSRO9g,43.663210206,-79.3308547121,23,3.0,1,16
4578,KxcQs2Lkm3FJiltVWXOz_Q,43.779256,-79.415713,62,3.5,1,54
4579,h4I0iB0jNDd2LZJ4PeHZ1Q,43.7780455,-79.495472,17,2.5,1,9
4580,N20Z6CmL1ZnCHYd2aojRyQ,43.7017236,-79.3970147,31,3.5,0,26
4583,5RcSvs83ksJzQUHvMDMMmw,43.6634716,-79.3841315,43,3.5,1,38
4584,KTQnkLLKTEJfYEy_NT05OA,43.642622,-79.4258506,72,3.5,0,61
4586,VQBOBXLk8f5dxtP1-_yPUw,43.6588998,-79.3942527,37,3.5,0,33
4590,EqSHVYxkdduJBgfdWpNNLA,43.724624945,-79.2861637651,26,3.0,1,20
4593,WX92Wz6Bv46VMGMiv21C5w,43.6695669793,-79.3890393194,102,2.5,0,66
4595,DLkaSKMoeeQO-_1C_lzh2A,43.6532223,-79.4287255,119,3.5,1,98
4597,oL81LdbgGciQZWz-I3SkAg,43.640265,-79.381742,25,3.5,1,20
4598,uPJvuF2lE_1GWiuHvlRBEA,43.6453598,-79.4123818,101,4.0,1,92
4600,iEulhGpJwNygO9eYgbdxtg,43.6679362,-79.4391382,23,2.0,1,4
4601,SkjO4uWLRg4NF198ybX4DQ,43.6764406514,-79.3582926082,3,3.5,1,1
4604,7ppWunvrIURnEZi5nUB_7g,43.644906,-79.39694,147,3.5,1,124
4607,4PINzgssH9dDbw36jofi_Q,43.6573037,-79.4051348,20,2.5,0,10
4608,F7ger9ElM2FPIhWaQLjtTA,43.7176275,-79.4004256,3,3.0,0,2
4610,MYCrFbGo2-ZiEYqpwiKsrw,43.5999915,-79.5078002,57,4.0,1,54
4612,8OyEa0ArJe8r9CDAFmCUWg,43.7993663255,-79.199545607,3,2.5,1,2
4617,CM7IDKFxV6p5FdptjXsr8A,43.6448698,-79.3830719,142,3.5,1,118
4619,Jjg1NoiiAhPB82X-96QWMA,43.64485466,-79.3816612327,90,3.0,1,68
4621,2EG3Bf77vr0avHVnlmd03g,43.73104,-79.2883761,18,3.0,0,14
4622,COjG3MC95WVsM13le8ifRA,43.7333639858,-79.2898448557,3,2.5,1,1
4623,6z63VjgefKrpEacpRAR2ww,43.661198,-79.3864149,5,3.5,0,5
4626,n-UVXXRQNVEiP6CRrmRAzw,43.7453839,-79.29723,18,2.5,0,9
4629,kBAsDEH8iQ5Gzj5kQiy2_w,43.6240035,-79.5140706,42,4.0,0,39
4631,wCZyJMCNs4UNlfixpb8RrA,43.669083,-79.336748,20,4.0,1,19
4632,Iu2ZINWwyrt9gXliykBEKQ,43.6457752,-79.3896815,196,3.0,1,154
4635,4MLQG9gKglkALP0EnsEMeA,43.6639221,-79.3678379,21,3.5,0,19
4636,5zM4mYdaRmchdQeo8dVw3g,43.7256367,-79.341275,28,4.0,1,23
4642,ihcxI94xe1XC8va_Zb-M0w,43.6623289652,-79.3511933461,3,2.0,0,1
